2024/02/12 10:30:18 [error] 550#0: *19323 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 165.154.174.108, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 10:30:46 [error] 546#0: *19327 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 165.154.174.108, server: example.com, request: "GET /sitemap.xml HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 10:49:09 [error] 546#0: *19343 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 51.159.23.43, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 10:51:56 [error] 546#0: *19345 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 51.159.23.43, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 10:59:09 [error] 546#0: *19347 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 51.159.23.43, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 11:07:44 [error] 547#0: *19357 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 198.199.113.49, server: example.com, request: "GET /actuator/health HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 11:13:17 [error] 547#0: *19360 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 162.142.125.221, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5:443"
2024/02/12 11:13:21 [error] 547#0: *19362 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 162.142.125.221, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 11:53:35 [error] 547#0: *19377 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 34.79.162.186, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 11:58:30 [error] 547#0: *19380 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 185.180.143.189, server: example.com, request: "GET /remote/login HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 11:58:38 [error] 547#0: *19383 open() "/var/www/public_html/frontend/web/favicon/favicon.ico" failed (2: No such file or directory), client: 185.180.143.189, server: example.com, request: "GET /favicon/favicon.ico HTTP/1.1", host: "10.10.1.5"
2024/02/12 11:58:38 [error] 547#0: *19383 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 185.180.143.189, server: example.com, request: "GET /favicon/favicon.ico HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 13:21:14 [error] 547#0: *19396 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 83.97.73.245, server: example.com, request: "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5:443"
2024/02/12 13:22:00 [error] 547#0: *19398 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 78.153.140.175, server: example.com, request: "GET /.env HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 13:59:02 [error] 546#0: *19409 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 37.60.238.129, server: example.com, request: "GET /.env HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 13:59:02 [error] 546#0: *19411 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 37.60.238.129, server: example.com, request: "POST / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 14:18:40 [error] 546#0: *19417 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.79.172.21, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 14:38:55 [error] 546#0: *19424 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.79.181.223, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 14:57:12 [error] 546#0: *19460 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 172.105.128.11, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 16:09:41 [error] 546#0: *19510 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 83.97.73.245, server: example.com, request: "GET /actuator/gateway/routes HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5:443"
2024/02/12 16:50:54 [error] 546#0: *19526 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.79.181.223, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 17:12:38 [error] 546#0: *19530 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 64.226.104.62, server: example.com, request: "GET /.env HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 17:12:42 [error] 546#0: *19532 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 64.226.104.62, server: example.com, request: "POST / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 17:12:51 [error] 546#0: *19534 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 64.226.104.62, server: example.com, request: "POST /core/.env HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 17:12:58 [error] 546#0: *19536 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 64.226.104.62, server: example.com, request: "GET /core/.env HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 17:13:06 [error] 546#0: *19538 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 64.226.104.62, server: example.com, request: "POST / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 17:13:11 [error] 546#0: *19540 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 64.226.104.62, server: example.com, request: "POST /core/.env HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 18:23:03 [error] 547#0: *19599 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 192.155.90.220, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 18:46:43 [error] 547#0: *19655 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 185.180.143.138, server: example.com, request: "GET /remote/login HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 18:46:48 [error] 547#0: *19666 open() "/var/www/public_html/frontend/web/favicon/favicon.ico" failed (2: No such file or directory), client: 185.180.143.138, server: example.com, request: "GET /favicon/favicon.ico HTTP/1.1", host: "10.10.1.5"
2024/02/12 18:46:48 [error] 547#0: *19666 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 185.180.143.138, server: example.com, request: "GET /favicon/favicon.ico HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 18:51:30 [error] 547#0: *19671 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.33.80.243, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 19:57:02 [error] 547#0: *19709 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 192.241.196.60, server: example.com, request: "GET /autodiscover/autodiscover.json?@zdi/Powershell HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 20:40:11 [error] 547#0: *19726 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.33.80.243, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 20:53:09 [crit] 547#0: *19731 SSL_do_handshake() failed (SSL: error:1413015A:SSL routines:SSL3_CHECK_CLIENT_HELLO:multiple sgc restarts) while SSL handshaking, client: 89.117.1.198, server: 0.0.0.0:443
2024/02/12 21:39:15 [error] 547#0: *19751 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 107.170.238.10, server: example.com, request: "GET /ReportServer HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 23:10:14 [error] 550#0: *19784 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 20.81.149.173, server: example.com, request: "GET /site/login HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "admin.example.com"
2024/02/12 23:34:44 [error] 546#0: *19809 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 78.153.140.177, server: example.com, request: "GET /.env HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/12 23:59:46 [error] 546#0: *19818 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 198.199.102.29, server: example.com, request: "GET /actuator/health HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:13:48 [error] 546#0: *19979 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:13:52 [error] 546#0: *19981 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "POST / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:13:56 [error] 546#0: *19983 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "POST / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:13:59 [error] 546#0: *19985 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "GET /WuEL HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:14:07 [error] 546#0: *19988 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "GET /a HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:14:10 [error] 546#0: *19990 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "GET /download/file.ext HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:14:14 [error] 546#0: *19992 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "GET /SiteLoader HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:14:18 [error] 546#0: *19994 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 195.170.172.128, server: example.com, request: "GET /mPlayer HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:14:22 [error] 546#0: *19996 client intended to send too large body: 10485761 bytes, client: 195.170.172.128, server: example.com, request: "POST / HTTP/1.1", host: "10.10.1.5"
2024/02/13 02:33:41 [error] 546#0: *20134 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 167.94.138.35, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5:443"
2024/02/13 02:33:45 [error] 546#0: *20136 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 167.94.138.35, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:35:07 [error] 546#0: *20140 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 91.92.255.230, server: example.com, request: "GET /autodiscover/autodiscover.json?@1337.com/owa/?&Email=autodiscover/autodiscover.json%3F@1337.com HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:44:34 [error] 546#0: *20158 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.79.181.223, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 02:58:12 [error] 546#0: *20197 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 192.155.90.220, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 03:27:07 [error] 550#0: *20288 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 75.119.145.61, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 04:15:15 [error] 547#0: *20341 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.79.181.223, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 04:20:24 [error] 547#0: *20345 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 192.155.90.220, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 05:08:34 [error] 547#0: *20377 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 45.79.181.223, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 06:17:35 [error] 547#0: *20464 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 198.199.118.109, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 06:42:28 [error] 547#0: *20485 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 180.149.125.165, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 07:18:38 [error] 546#0: *20519 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 91.92.249.130, server: example.com, request: "GET /RDWeb/Pages/en-US/login.aspx HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5:443"
2024/02/13 07:30:02 [error] 546#0: *20526 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 35.203.211.52, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5:443"
2024/02/13 07:46:17 [error] 546#0: *20550 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 74.82.47.2, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 07:49:37 [error] 546#0: *20560 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 74.82.47.2, server: example.com, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
2024/02/13 07:50:28 [error] 546#0: *20563 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: testpayment in /var/www/public_html/frontend/web/index.php on line 67" while reading response header from upstream, client: 74.82.47.2, server: example.com, request: "GET /webui/ HTTP/1.1", upstream: "fastcgi://unix:/var/run/php7.4-fpm.sock:", host: "10.10.1.5"
